2025-06-28 09:55:58, 86.0
2025-06-28 09:55:58, 81.0
2025-06-28 09:55:59, 80.0
2025-06-28 09:55:59, 77.0
2025-06-28 09:56:00, 73.0
2025-06-28 09:56:00, 86.0
2025-06-28 09:56:01, 88.0
2025-06-28 09:56:01, 90.0
2025-06-28 09:56:02, 95.0
2025-06-28 09:56:02, 94.0
2025-06-28 09:56:03, 100.0
2025-06-28 09:56:03, 84.0
2025-06-28 09:56:04, 86.0
2025-06-28 09:56:04, 84.0
2025-06-28 09:56:05, 81.0
2025-06-28 09:56:05, 82.0
2025-06-28 09:56:06, 79.0
2025-06-28 09:56:06, 89.0
2025-06-28 09:56:07, 91.0
2025-06-28 09:56:07, 92.0
2025-06-28 09:56:08, 95.0
2025-06-28 09:56:08, 96.0
2025-06-28 09:56:09, 97.0
2025-06-28 09:56:09, 88.0
2025-06-28 09:56:10, 88.0
2025-06-28 09:56:11, 88.0
2025-06-28 09:56:11, 84.0
2025-06-28 09:56:12, 82.0
2025-06-28 09:56:12, 81.0
2025-06-28 09:56:13, 81.0
2025-06-28 09:56:13, 76.0
2025-06-28 09:56:14, 48.0
2025-06-28 09:56:14, 71.0
2025-06-28 09:56:15, 64.0
2025-06-28 09:56:15, 59.0
2025-06-28 09:56:16, 69.0
2025-06-28 09:56:16, 74.0
2025-06-28 09:56:17, 79.0
2025-06-28 09:56:17, 84.0
2025-06-28 09:56:18, 89.0
2025-06-28 09:56:18, 93.0
2025-06-28 09:56:19, 80.0
2025-06-28 09:56:19, 80.0
2025-06-28 09:56:20, 81.0
2025-06-28 09:56:20, 76.0
2025-06-28 09:56:21, 73.0
2025-06-28 09:56:21, 68.0
2025-06-28 09:56:22, 81.0
2025-06-28 09:56:22, 83.0
2025-06-28 09:56:23, 86.0
2025-06-28 09:56:23, 88.0
2025-06-28 09:56:24, 92.0
2025-06-28 09:56:24, 94.0
2025-06-28 09:56:25, 84.0
2025-06-28 09:56:25, 84.0
2025-06-28 09:56:26, 81.0
2025-06-28 09:56:26, 82.0
2025-06-28 09:56:27, 78.0
2025-06-28 09:56:27, 77.0
2025-06-28 09:56:28, 75.0
2025-06-28 09:56:28, 67.0
2025-06-28 09:56:29, 61.0
2025-06-28 09:56:30, 44.0
2025-06-28 09:56:30, 46.0
2025-06-28 09:56:31, 31.0
2025-06-28 09:56:31, 47.0
2025-06-28 09:56:32, 58.0
2025-06-28 09:56:32, 67.0
2025-06-28 09:56:33, 76.0
2025-06-28 09:56:33, 82.0
2025-06-28 09:56:34, 85.0
2025-06-28 09:56:34, 75.0
2025-06-28 09:56:35, 74.0
2025-06-28 09:56:35, 72.0
2025-06-28 09:56:36, 68.0
2025-06-28 09:56:36, 63.0
2025-06-28 09:56:37, 59.0
2025-06-28 09:56:37, 71.0
2025-06-28 09:56:38, 76.0
2025-06-28 09:56:38, 80.0
